,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,0,0,14,4,-11.171366133900445,11.171366133900445,tGA4an1ʂan1zɨ0,neutral
1,1,1,0,7,2,-6.228748536399028,6.228748536399028,kə2liŋ3,neutral
2,1,0,0,18,5,-16.90049137419601,16.90049137419601,fu2fəŋ2ʂu1lGaŋ1nA4,neutral
3,1,0,0,15,5,-13.268339166823765,13.268339166823765,in4ɹən2ʂu4y3Qi4,neutral
4,1,20,2,3,1,-3.5233888338293817,3.5233888338293817,mu3,neutral
5,1,0,0,17,5,-12.066267416406465,12.066267416406465,JGO4ʂan1pI3əɹ2Zɨ2,neutral
6,1,0,0,9,2,-7.353503911725761,7.353503911725761,pGɛn3Pin1,neutral
7,1,19,2,4,1,-3.533954156830753,3.533954156830753,Pan4,neutral
8,1,0,0,12,4,-11.213369356633157,11.213369356633157,an4u3Zaŋ3mu4,neutral
9,1,11,4,4,1,-3.3821111008072915,3.3821111008072915,JGɛ3,neutral
10,1,0,0,23,7,-16.741933780092655,16.741933780092655,Ca2Zoŋ4faŋ2li3ʂɨ2əɹ4ʂɨ2,neutral
11,1,0,0,8,2,-6.587696974422495,6.587696974422495,kən1sGo3,neutral
12,1,0,0,10,3,-8.939660487672242,8.939660487672242,Zən4nE4xI4,neutral
13,1,0,0,20,5,-13.497596839798865,13.497596839798865,kGan3ti4Cəŋ2ɕin1ɹan2,neutral
14,1,0,0,11,4,-10.619777769549716,10.619777769549716,A4ʂɨ2pu2zɨ0,neutral
15,1,2,0,7,2,-7.001577865259474,7.001577865259474,xəŋ2Zu1,neutral
16,1,0,0,14,4,-14.03537784351316,14.03537784351316,Toŋ1CA3Go3ɕin1,neutral
17,1,0,0,11,3,-8.140999881703527,8.140999881703527,ʂən1JGɛn3u4,neutral
18,1,12,5,3,1,-3.313655952874804,3.313655952874804,cə4,neutral
19,1,12,2,4,1,-3.3344139262643555,3.3344139262643555,fən4,neutral
20,1,14,1,4,1,-3.951787419204441,3.951787419204441,mGA4,neutral
21,1,0,0,16,4,-12.563871949124213,12.563871949124213,loŋ2iŋ3JGA3TGɛn2,neutral
22,1,1,0,6,2,-6.98032172526484,6.98032172526484,Cu2fE2,neutral
23,1,1,0,7,2,-6.084788199089745,6.084788199089745,ny3ʂGo1,neutral
24,1,20,12,3,1,-2.9418963361657937,2.9418963361657937,tA4,neutral
25,1,11,14,4,1,-3.0955004544244322,3.0955004544244322,fən1,neutral
26,1,0,0,24,7,-20.440827699869715,20.440827699869715,y1koŋ1nəŋ2Tu4mən2cun2tu4,neutral
27,1,13,5,4,1,-3.121780182666463,3.121780182666463,tGA4,neutral
28,1,3,0,6,2,-6.231972776169615,6.231972776169615,zu3ɹO4,neutral
29,1,1,0,7,2,-6.661343253366584,6.661343253366584,GO1kGo2,neutral
30,1,4,2,7,2,-5.079944226267765,5.079944226267765,pu4koŋ1,neutral
31,1,0,0,11,3,-8.81858894945728,8.81858894945728,ʂɨ4Jiŋ3kan3,neutral
32,1,0,0,18,5,-14.81132061561596,14.81132061561596,xə2Qyn2cI2JGɛn1zɨ4,neutral
33,1,1,0,9,2,-5.72795559288963,5.72795559288963,ɕGaŋ4Gɛn4,neutral
34,1,13,10,3,1,-3.438268878364217,3.438268878364217,ʂO1,neutral
35,1,1,0,7,2,-5.517705273414886,5.517705273414886,JGɛ1KI1,neutral
36,1,0,0,21,6,-17.31907252793163,17.31907252793163,ʂɨ1Qi2ɹan2Zan4JGA1Ji4,neutral
37,1,21,7,3,1,-3.5072108201860566,3.5072108201860566,Ku3,neutral
38,1,3,0,7,2,-6.07630411295638,6.07630411295638,i1QGoŋ1,neutral
39,1,0,0,10,3,-8.026747838019743,8.026747838019743,pi4Ga1ɹən2,neutral
40,1,29,6,4,1,-3.114415643749906,3.114415643749906,Gaŋ4,neutral
41,1,3,0,8,2,-5.865975107774527,5.865975107774527,fan4tGE4,neutral
42,1,2,0,3,1,-5.2189727116400695,5.2189727116400695,ma0,neutral
43,1,14,24,4,1,-2.780024259016926,2.780024259016926,Cəŋ2,neutral
44,1,15,3,3,1,-3.580903588101727,3.580903588101727,Ji3,neutral
45,1,16,26,4,1,-2.748758160066471,2.748758160066471,Gɛn4,neutral
46,1,2,0,8,2,-5.202691709409871,5.202691709409871,kGan1ʂɨ4,neutral
47,1,0,0,15,4,-12.831102022673177,12.831102022673177,pE3pa1KGaŋ3TGE4,neutral
48,1,26,3,4,1,-3.296613953113245,3.296613953113245,Gaŋ2,neutral
49,1,6,1,4,1,-4.086567613105736,4.086567613105736,ɕyn1,neutral
50,1,0,0,9,3,-7.233592707234066,7.233592707234066,fu4tə2Qi4,neutral
51,1,2,0,6,2,-6.128250458576114,6.128250458576114,pi2ɕi4,neutral
52,1,10,4,4,1,-3.3541748353989904,3.3541748353989904,TGɛ3,neutral
53,1,16,2,4,1,-3.6004641053793094,3.6004641053793094,məŋ2,neutral
54,1,1,0,7,2,-6.788922824907616,6.788922824907616,ta1TGo1,neutral
55,1,9,6,4,1,-3.4434647696881187,3.4434647696881187,xGa2,neutral
56,1,23,19,3,1,-2.8291394445117386,2.8291394445117386,pu4,neutral
57,1,18,12,4,1,-3.043627534341744,3.043627534341744,kan3,neutral
58,1,15,2,4,1,-4.037314705051805,4.037314705051805,Kaŋ1,neutral
59,1,1,0,7,2,-5.776028043275752,5.776028043275752,Qi3mən2,neutral
60,1,0,0,8,3,-6.480428215182998,6.480428215182998,ʂɨ2i1ʂɨ1,neutral
61,1,3,0,7,2,-5.494201419747468,5.494201419747468,u2QGɛn1,neutral
62,1,0,0,22,6,-18.147084409854664,18.147084409854664,TGA4xGo4zGE4pi3TA3xGE4,neutral
63,1,0,0,12,3,-9.885683070653464,9.885683070653464,tGan2xO4tGo1,neutral
64,1,0,0,12,3,-8.932596153067175,8.932596153067175,xGE1ʂəŋ1fən4,neutral
65,1,4,0,8,2,-6.278477184322271,6.278477184322271,JGA4taŋ4,neutral
66,1,11,12,4,1,-3.025639618283854,3.025639618283854,Qiŋ2,neutral
67,1,1,0,7,2,-5.773744586748822,5.773744586748822,GE4Zaŋ3,neutral
68,1,0,0,15,4,-10.32813141517671,10.32813141517671,Zoŋ4Zoŋ1u4ɕGaŋ1,neutral
69,1,0,0,16,4,-12.061046444299173,12.061046444299173,liŋ4ɕGA3mGo2ʂaŋ4,neutral
70,1,0,0,11,3,-7.001566647300698,7.001566647300698,sɨ4ʂɨ2QGɛn4,neutral
71,1,0,0,13,3,-8.375085281876338,8.375085281876338,Jiŋ1QGɛn1ɹan2,neutral
72,1,1,0,7,2,-6.398473606444675,6.398473606444675,ku3ɕGO1,neutral
73,1,18,6,3,1,-3.2168145663670478,3.2168145663670478,xA4,neutral
74,1,14,7,3,1,-3.43454359759187,3.43454359759187,ti1,neutral
75,1,10,2,4,1,-3.744572737012048,3.744572737012048,noŋ4,neutral
76,1,3,0,7,2,-5.8750094960501675,5.8750094960501675,CGE1zɨ0,neutral
77,1,0,0,17,4,-12.232036775730625,12.232036775730625,nE4ɹan2CGaŋ2kGan3,neutral
78,1,14,5,4,1,-3.89757467480192,3.89757467480192,kGo1,neutral
79,1,8,0,4,1,-4.052016345807749,4.052016345807749,min3,neutral
80,1,16,15,4,1,-2.840078119289443,2.840078119289443,san1,neutral
81,1,0,0,16,4,-11.760499791736995,11.760499791736995,nu2pu4tGɛn2QGɛn3,neutral
82,1,21,5,4,1,-3.6358022995869974,3.6358022995869974,kan4,neutral
83,1,10,16,3,1,-3.0484578316453845,3.0484578316453845,KI1,neutral
84,1,0,0,12,3,-8.76701119482538,8.76701119482538,koŋ1Qin2Zən4,neutral
85,1,22,9,3,1,-3.342891157164659,3.342891157164659,ʂu3,neutral
86,1,0,0,15,4,-11.590941323561887,11.590941323561887,KGI4li3ɕGɛn3zɨ3,neutral
87,1,13,4,4,1,-3.569592199586457,3.569592199586457,Tiŋ1,neutral
88,1,7,1,7,2,-5.217375754895136,5.217375754895136,JGa1Ji4,neutral
89,1,0,0,10,3,-8.518314443850333,8.518314443850333,kA1Jin4ly4,neutral
