,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,11,0,3,1,-4.067968130411537,4.067968130411537,fE3,neutral
1,1,2,0,8,2,-5.385563516646746,5.385563516646746,QGO2ɹən2,neutral
2,1,0,0,9,3,-5.924707925312162,5.924707925312162,ɕGA3ʂɨ2u3,neutral
3,1,4,0,8,2,-4.978581034081735,4.978581034081735,koŋ1ɕGɛ2,neutral
4,1,2,0,7,2,-6.13355179614384,6.13355179614384,ka1lan2,neutral
5,1,10,11,4,1,-3.0203275148115982,3.0203275148115982,Jin1,neutral
6,1,13,17,5,1,-2.950315787565386,2.950315787565386,QGɛn2,neutral
7,1,7,24,4,1,-2.673665984707296,2.673665984707296,JGɛ2,neutral
8,1,0,0,8,2,-8.778126026241889,8.778126026241889,Can3faŋ0,neutral
9,1,0,0,17,4,-13.318059513180147,13.318059513180147,noŋ2Tiŋ3piŋ1ZGan4,neutral
10,1,6,0,7,2,-6.107256525482187,6.107256525482187,Gan2TO2,neutral
11,1,15,16,4,1,-3.0767483593973246,3.0767483593973246,Gɛn1,neutral
12,1,0,0,11,3,-9.17157019023522,9.17157019023522,Zən4zGo4zə2,neutral
13,1,0,0,32,9,-24.573560789889804,24.573560789889804,JGa1zɨ4Zɨ2əɹ4Coŋ1Qiŋ2mə0ɕGA1ʂaŋ4,neutral
14,1,14,5,4,1,-3.6354242233343594,3.6354242233343594,Kan1,neutral
15,1,0,0,9,3,-8.101920818363789,8.101920818363789,ʂO1PE4tI4,neutral
16,1,5,0,7,2,-6.1340563243049955,6.1340563243049955,piŋ3Ji2,neutral
17,1,7,2,5,2,-4.669955046460924,4.669955046460924,y1ʂɨ4,neutral
18,1,0,0,13,3,-8.417264869073632,8.417264869073632,ɕGɛn2Jin1JGɛ2,neutral
19,1,15,3,4,1,-3.863273706743371,3.863273706743371,paŋ1,neutral
20,1,11,4,3,1,-3.4742644880530777,3.4742644880530777,Cɨ2,neutral
21,1,1,1,6,2,-5.213566126386463,5.213566126386463,ta4pa1,neutral
22,1,0,0,10,3,-9.70392581252088,9.70392581252088,I4Kə4KGan1,neutral
23,1,13,8,3,1,-3.232273339572828,3.232273339572828,pI2,neutral
24,1,13,32,3,1,-2.568579588629414,2.568579588629414,ʂɨ4,neutral
25,1,14,0,3,1,-3.8306329652956173,3.8306329652956173,Gɛ1,neutral
26,1,12,7,3,1,-3.4303966836019475,3.4303966836019475,CO2,neutral
27,1,1,0,11,3,-10.16475254008905,10.16475254008905,ta3ɹan2ɹGE4,neutral
